TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315966745.86073214,00000000-0000-0000-0000-000000001042,OTHERS,115.9602289614716,2466.843450692257,MIA
315966745.86073214,00000000-0000-0000-0000-000000001136,OTHERS,159.8756388001908,2458.830869434286,MIA
315966745.86073214,00000000-0000-0000-0000-000000001359,AGENT,148.93975689571224,2515.126884663534,MIA
315966745.86073214,00000000-0000-0000-0000-000000001151,OTHERS,159.4281400879077,2492.987063121075,MIA
315966745.86073214,00000000-0000-0000-0000-000000001324,OTHERS,158.4871159422043,2508.756437152869,MIA
315966745.9567485,00000000-0000-0000-0000-000000000000,AV,140.94311347746046,2469.7168640417653,MIA
315966745.9567485,00000000-0000-0000-0000-000000001040,OTHERS,159.18672782906964,2473.346137177613,MIA
315966745.9567485,00000000-0000-0000-0000-000000001167,OTHERS,158.84866055503957,2501.4656086014497,MIA
315966745.9567485,00000000-0000-0000-0000-000000001264,OTHERS,159.48517479827126,2487.006446894859,MIA
315966745.9567485,00000000-0000-0000-0000-000000001358,OTHERS,157.79674899606772,2410.725998666525,MIA
315966745.9567485,00000000-0000-0000-0000-000000001322,OTHERS,151.14708285940804,2427.3634371343164,MIA
315966745.9567485,00000000-0000-0000-0000-000000001333,OTHERS,152.37479135300092,2463.1570499943978,MIA
315966745.9567485,00000000-0000-0000-0000-000000001354,OTHERS,162.5711877440482,2466.124740450447,MIA
315966745.9567485,00000000-0000-0000-0000-000000001042,OTHERS,115.93476378746011,2466.823223252207,MIA
315966745.9567485,00000000-0000-0000-0000-000000001136,OTHERS,160.00198937716343,2458.992077559382,MIA
315966745.9567485,00000000-0000-0000-0000-000000001359,AGENT,149.0943208439451,2513.121970846119,MIA
315966745.9567485,00000000-0000-0000-0000-000000001151,OTHERS,159.4397817808367,2493.012463519623,MIA
315966745.9567485,00000000-0000-0000-0000-000000001324,OTHERS,158.51184191924816,2508.759515061514,MIA
315966746.0627772,00000000-0000-0000-0000-000000000000,AV,140.94324689157293,2469.718094885048,MIA
315966746.0627772,00000000-0000-0000-0000-000000001040,OTHERS,159.14400641066314,2473.3170184518485,MIA
315966746.0627772,00000000-0000-0000-0000-000000001167,OTHERS,158.84580255142598,2501.614197159371,MIA
315966746.0627772,00000000-0000-0000-0000-000000001264,OTHERS,159.46992534724575,2487.0035060884397,MIA
315966746.0627772,00000000-0000-0000-0000-000000001151,OTHERS,159.43126895251527,2492.9719734617724,MIA
315966746.0627772,00000000-0000-0000-0000-000000001324,OTHERS,158.45822967545254,2508.820881988456,MIA
315966746.0627772,00000000-0000-0000-0000-000000001322,OTHERS,150.9742841006404,2426.805973279268,MIA
315966746.0627772,00000000-0000-0000-0000-000000001333,OTHERS,152.39673300741683,2461.9094589169035,MIA
315966746.0627772,00000000-0000-0000-0000-000000001358,OTHERS,157.5944647660762,2411.667398418039,MIA
315966746.0627772,00000000-0000-0000-0000-000000001354,OTHERS,162.4519161467361,2466.021074519191,MIA
315966746.0627772,00000000-0000-0000-0000-000000001042,OTHERS,115.93835327576558,2466.835069739644,MIA
315966746.0627772,00000000-0000-0000-0000-000000001136,OTHERS,159.99443492407852,2459.2623050902953,MIA
315966746.0627772,00000000-0000-0000-0000-000000001359,AGENT,148.9377822997389,2511.3326483308733,MIA
315966746.161512,00000000-0000-0000-0000-000000000000,AV,140.94391828339604,2469.715805065709,MIA
315966746.161512,00000000-0000-0000-0000-000000001040,OTHERS,159.15061399908967,2473.335492361708,MIA
315966746.161512,00000000-0000-0000-0000-000000001362,OTHERS,152.1699783426834,2578.868195935806,MIA
315966746.161512,00000000-0000-0000-0000-000000001167,OTHERS,158.8330996926741,2501.465364176923,MIA
315966746.161512,00000000-0000-0000-0000-000000001264,OTHERS,159.48006047928354,2487.0429655896514,MIA
315966746.161512,00000000-0000-0000-0000-000000001151,OTHERS,159.41579010821002,2492.9631175285267,MIA
315966746.161512,00000000-0000-0000-0000-000000001324,OTHERS,158.51916744217345,2508.667786948549,MIA
315966746.161512,00000000-0000-0000-0000-000000001322,OTHERS,151.1094103125474,2426.528531801363,MIA
315966746.161512,00000000-0000-0000-0000-000000001333,OTHERS,152.4569454495083,2460.808102398613,MIA
315966746.161512,00000000-0000-0000-0000-000000001358,OTHERS,157.44578368902702,2411.816590275962,MIA
315966746.161512,00000000-0000-0000-0000-000000001354,OTHERS,162.4519161467361,2466.021074519191,MIA
315966746.161512,00000000-0000-0000-0000-000000001042,OTHERS,115.93834217815798,2466.88745222648,MIA
315966746.161512,00000000-0000-0000-0000-000000001136,OTHERS,160.1400369328617,2459.117992199604,MIA
315966746.161512,00000000-0000-0000-0000-000000001359,AGENT,148.78854792500243,2510.453182549299,MIA
315966746.26482165,00000000-0000-0000-0000-000000000000,AV,140.94452058292268,2469.716979499132,MIA
315966746.26482165,00000000-0000-0000-0000-000000001040,OTHERS,159.1662594093974,2473.418898262738,MIA
315966746.26482165,00000000-0000-0000-0000-000000001362,OTHERS,152.1699783426834,2578.868195935806,MIA
315966746.26482165,00000000-0000-0000-0000-000000001167,OTHERS,158.81728871667758,2501.458717595432,MIA
315966746.26482165,00000000-0000-0000-0000-000000001264,OTHERS,159.4868524875653,2487.051014083797,MIA
315966746.26482165,00000000-0000-0000-0000-000000001151,OTHERS,159.49257358238683,2493.021831250989,MIA
315966746.26482165,00000000-0000-0000-0000-000000001324,OTHERS,158.490584262174,2508.7313121573475,MIA
315966746.26482165,00000000-0000-0000-0000-000000001322,OTHERS,151.09204677739407,2426.062223636267,MIA
315966746.26482165,00000000-0000-0000-0000-000000001333,OTHERS,152.51824940483934,2459.4610117245434,MIA
315966746.26482165,00000000-0000-0000-0000-000000001358,OTHERS,157.4320514146263,2413.5450763767763,MIA
315966746.26482165,00000000-0000-0000-0000-000000001354,OTHERS,162.4519161467361,2466.021074519191,MIA
315966746.26482165,00000000-0000-0000-0000-000000001042,OTHERS,115.93755455166836,2466.8739988587117,MIA
315966746.26482165,00000000-0000-0000-0000-000000001136,OTHERS,160.21739139935357,2458.860595308949,MIA
315966746.26482165,00000000-0000-0000-0000-000000001359,AGENT,148.72528381220158,2509.153870386148,MIA
315966746.3602035,00000000-0000-0000-0000-000000000000,AV,140.94402586423652,2469.714960566448,MIA
315966746.3602035,00000000-0000-0000-0000-000000001040,OTHERS,159.1485089356469,2473.2436526778197,MIA
315966746.3602035,00000000-0000-0000-0000-000000001362,OTHERS,151.9017616048056,2582.4383066286114,MIA
315966746.3602035,00000000-0000-0000-0000-000000001167,OTHERS,158.82381711665388,2501.5041662616172,MIA
315966746.3602035,00000000-0000-0000-0000-000000001264,OTHERS,159.48723129715282,2487.0209913396106,MIA
315966746.3602035,00000000-0000-0000-0000-000000001151,OTHERS,159.41170260704897,2493.013051557476,MIA
315966746.3602035,00000000-0000-0000-0000-000000001324,OTHERS,158.45575219638326,2508.748060430385,MIA
315966746.3602035,00000000-0000-0000-0000-000000001042,OTHERS,115.95846189445051,2466.833773380505,MIA
315966746.3602035,00000000-0000-0000-0000-000000001136,OTHERS,160.18035661349984,2458.814822277391,MIA
315966746.3602035,00000000-0000-0000-0000-000000001359,AGENT,148.5698364900739,2507.784945980561,MIA
315966746.3602035,00000000-0000-0000-0000-000000001322,OTHERS,151.03170808017873,2425.5685306667183,MIA
315966746.3602035,00000000-0000-0000-0000-000000001333,OTHERS,152.54581704676852,2458.2754119593146,MIA
315966746.3602035,00000000-0000-0000-0000-000000001358,OTHERS,157.24157566825772,2414.191254216336,MIA
315966746.3602035,00000000-0000-0000-0000-000000001354,OTHERS,162.4519161467361,2466.021074519191,MIA
315966746.46806616,00000000-0000-0000-0000-000000000000,AV,140.94429535509215,2469.7161675655952,MIA
315966746.46806616,00000000-0000-0000-0000-000000001040,OTHERS,159.2134656550941,2473.310951500692,MIA
315966746.46806616,00000000-0000-0000-0000-000000001362,OTHERS,151.9217144848117,2584.340093348073,MIA
315966746.46806616,00000000-0000-0000-0000-000000001167,OTHERS,158.8629013387515,2501.4829952593204,MIA
315966746.46806616,00000000-0000-0000-0000-000000001264,OTHERS,159.4816669979074,2487.0330875118343,MIA
315966746.46806616,00000000-0000-0000-0000-000000001151,OTHERS,159.4330040969221,2492.9903781556645,MIA
315966746.46806616,00000000-0000-0000-0000-000000001324,OTHERS,158.49773543904595,2508.770936845159,MIA
315966746.46806616,00000000-0000-0000-0000-000000001322,OTHERS,151.0946151594758,2425.174321732155,MIA
315966746.46806616,00000000-0000-0000-0000-000000001333,OTHERS,152.58439148665175,2457.068265668407,MIA
315966746.46806616,00000000-0000-0000-0000-000000001363,OTHERS,146.60241903316958,2547.5788944816463,MIA
315966746.46806616,00000000-0000-0000-0000-000000001358,OTHERS,157.59658603205853,2414.8752082705373,MIA
315966746.46806616,00000000-0000-0000-0000-000000001354,OTHERS,162.3340935875794,2465.754849521402,MIA
315966746.46806616,00000000-0000-0000-0000-000000001042,OTHERS,115.95055805835587,2466.8996307388616,MIA
315966746.46806616,00000000-0000-0000-0000-000000001136,OTHERS,160.22690541442185,2458.883824414082,MIA
315966746.46806616,00000000-0000-0000-0000-000000001359,AGENT,148.53053043923606,2506.660535797278,MIA
315966746.5647451,00000000-0000-0000-0000-000000000000,AV,140.94402335571155,2469.714090426521,MIA
315966746.5647451,00000000-0000-0000-0000-000000001042,OTHERS,115.9697682302966,2466.878907846006,MIA
315966746.5647451,00000000-0000-0000-0000-000000001363,OTHERS,146.62012043485745,2546.1255734745746,MIA
315966746.5647451,00000000-0000-0000-0000-000000001354,OTHERS,162.8474100840401,2466.033876129288,MIA
315966746.5647451,00000000-0000-0000-0000-000000001333,OTHERS,152.65397186493783,2455.8885713961217,MIA
315966746.5647451,00000000-0000-0000-0000-000000001322,OTHERS,151.09567644459597,2424.829697315318,MIA
315966746.5647451,00000000-0000-0000-0000-000000001358,OTHERS,157.57625030736162,2416.332963608284,MIA
315966746.5647451,00000000-0000-0000-0000-000000001359,AGENT,148.4485818302207,2505.4918280750917,MIA
315966746.5647451,00000000-0000-0000-0000-000000001324,OTHERS,158.46333196947415,2508.699035965453,MIA
315966746.5647451,00000000-0000-0000-0000-000000001151,OTHERS,159.41947832558103,2492.9704422520167,MIA
315966746.5647451,00000000-0000-0000-0000-000000001264,OTHERS,159.4837165105057,2487.016803642677,MIA
315966746.5647451,00000000-0000-0000-0000-000000001167,OTHERS,158.88879660974797,2501.451760907517,MIA
315966746.5647451,00000000-0000-0000-0000-000000001136,OTHERS,160.17544218672106,2458.770598171697,MIA
315966746.5647451,00000000-0000-0000-0000-000000001362,OTHERS,151.9217144848117,2584.340093348073,MIA
315966746.5647451,00000000-0000-0000-0000-000000001040,OTHERS,159.19741712854005,2473.3816103401164,MIA
315966746.66422987,00000000-0000-0000-0000-000000000000,AV,140.9448104402294,2469.7155898974165,MIA
315966746.66422987,00000000-0000-0000-0000-000000001042,OTHERS,115.9359176772344,2466.818020019251,MIA
315966746.66422987,00000000-0000-0000-0000-000000001363,OTHERS,146.6697372186828,2544.643686000534,MIA
315966746.66422987,00000000-0000-0000-0000-000000001354,OTHERS,161.4223352159289,2465.3934888732497,MIA
315966746.66422987,00000000-0000-0000-0000-000000001333,OTHERS,152.68899904537474,2454.606658226401,MIA
315966746.66422987,00000000-0000-0000-0000-000000001322,OTHERS,151.1307921572657,2424.424404161904,MIA
315966746.66422987,00000000-0000-0000-0000-000000001358,OTHERS,157.5981015271554,2416.962702531673,MIA
315966746.66422987,00000000-0000-0000-0000-000000001359,AGENT,148.3280057348943,2504.4513586838,MIA
315966746.66422987,00000000-0000-0000-0000-000000001324,OTHERS,158.50809081479514,2508.738068279661,MIA
315966746.66422987,00000000-0000-0000-0000-000000001151,OTHERS,159.43146627566054,2492.983437598829,MIA
315966746.66422987,00000000-0000-0000-0000-000000001264,OTHERS,159.46792225698772,2487.030786375875,MIA
315966746.66422987,00000000-0000-0000-0000-000000001167,OTHERS,158.8376751600295,2501.502322694428,MIA
315966746.66422987,00000000-0000-0000-0000-000000001136,OTHERS,160.21558989522654,2458.8633285636693,MIA
315966746.66422987,00000000-0000-0000-0000-000000001362,OTHERS,151.78525880986302,2587.8593171975394,MIA
315966746.66422987,00000000-0000-0000-0000-000000001040,OTHERS,159.1907790975648,2473.3367746039885,MIA
315966746.76684475,00000000-0000-0000-0000-000000000000,AV,140.94468645649962,2469.715122524173,MIA
315966746.76684475,00000000-0000-0000-0000-000000001042,OTHERS,115.93147778878156,2466.826985028376,MIA
315966746.76684475,00000000-0000-0000-0000-000000001040,OTHERS,159.2014151164588,2473.3212984716033,MIA
315966746.76684475,00000000-0000-0000-0000-000000001358,OTHERS,157.56752008092687,2417.907382625748,MIA
315966746.76684475,00000000-0000-0000-0000-000000001322,OTHERS,151.218929179372,2424.107069165364,MIA
315966746.76684475,00000000-0000-0000-0000-000000001363,OTHERS,146.71167806178153,2543.2624023407448,MIA
315966746.76684475,00000000-0000-0000-0000-000000001167,OTHERS,158.87224757707685,2501.495584901768,MIA
315966746.76684475,00000000-0000-0000-0000-000000001333,OTHERS,152.7403955084639,2453.475928412,MIA
315966746.76684475,00000000-0000-0000-0000-000000001354,OTHERS,161.38860149260358,2465.310225520409,MIA
315966746.76684475,00000000-0000-0000-0000-000000001359,AGENT,149.63251620969243,2501.182382460554,MIA
315966746.76684475,00000000-0000-0000-0000-000000001324,OTHERS,158.50958440890386,2508.770354811873,MIA
315966746.76684475,00000000-0000-0000-0000-000000001151,OTHERS,159.4353610667808,2492.9804603229104,MIA
315966746.76684475,00000000-0000-0000-0000-000000001264,OTHERS,159.4901168315026,2487.029498425557,MIA
315966746.76684475,00000000-0000-0000-0000-000000001136,OTHERS,160.18012678219176,2458.7707779000784,MIA
315966746.76684475,00000000-0000-0000-0000-000000001362,OTHERS,151.6492329728261,2589.641490473277,MIA
315966746.8701919,00000000-0000-0000-0000-000000000000,AV,140.94470647153895,2469.714603239169,MIA
315966746.8701919,00000000-0000-0000-0000-000000001042,OTHERS,115.94842983955508,2466.8923591229927,MIA
315966746.8701919,00000000-0000-0000-0000-000000001040,OTHERS,159.14676714202454,2473.3186496002218,MIA
315966746.8701919,00000000-0000-0000-0000-000000001358,OTHERS,157.71862682645667,2419.580806942117,MIA
315966746.8701919,00000000-0000-0000-0000-000000001366,OTHERS,158.8852138449848,2394.072286162321,MIA
315966746.8701919,00000000-0000-0000-0000-000000001322,OTHERS,151.17496962950096,2423.606599477829,MIA
315966746.8701919,00000000-0000-0000-0000-000000001363,OTHERS,146.85286018535157,2541.829306083139,MIA
315966746.8701919,00000000-0000-0000-0000-000000001167,OTHERS,158.89553810178813,2501.4207804067346,MIA
315966746.8701919,00000000-0000-0000-0000-000000001333,OTHERS,152.76808046332368,2452.236982562617,MIA
315966746.8701919,00000000-0000-0000-0000-000000001354,OTHERS,161.26156805984434,2465.363439079509,MIA
315966746.8701919,00000000-0000-0000-0000-000000001359,AGENT,149.50136048657598,2499.719766447567,MIA
315966746.8701919,00000000-0000-0000-0000-000000001324,OTHERS,158.46967925426154,2508.762262271052,MIA
315966746.8701919,00000000-0000-0000-0000-000000001151,OTHERS,159.42201963851983,2493.007032241478,MIA
315966746.8701919,00000000-0000-0000-0000-000000001264,OTHERS,159.47797617011756,2487.042059961333,MIA
315966746.8701919,00000000-0000-0000-0000-000000001136,OTHERS,160.22478532526182,2458.854851370408,MIA
315966746.8701919,00000000-0000-0000-0000-000000001362,OTHERS,151.6492329728261,2589.641490473277,MIA
315966746.9748499,00000000-0000-0000-0000-000000000000,AV,140.94487919535348,2469.7141883511003,MIA
315966746.9748499,00000000-0000-0000-0000-000000001042,OTHERS,115.9650473249666,2466.8885829274827,MIA
315966746.9748499,00000000-0000-0000-0000-000000001040,OTHERS,159.17337466859863,2473.3088100154964,MIA
315966746.9748499,00000000-0000-0000-0000-000000001136,OTHERS,160.18669833662614,2458.7876693593107,MIA
315966746.9748499,00000000-0000-0000-0000-000000001362,OTHERS,151.6492329728261,2589.641490473277,MIA
315966746.9748499,00000000-0000-0000-0000-000000001167,OTHERS,158.8460398900127,2501.500208365122,MIA
315966746.9748499,00000000-0000-0000-0000-000000001358,OTHERS,157.66716297890903,2420.562287507035,MIA
315966746.9748499,00000000-0000-0000-0000-000000001366,OTHERS,158.66905744460718,2395.146721463309,MIA
315966746.9748499,00000000-0000-0000-0000-000000001322,OTHERS,151.20186429584376,2423.2852246172633,MIA
315966746.9748499,00000000-0000-0000-0000-000000001363,OTHERS,146.91411387271333,2540.217101368089,MIA
315966746.9748499,00000000-0000-0000-0000-000000001333,OTHERS,152.83544790182597,2450.958272009273,MIA
315966746.9748499,00000000-0000-0000-0000-000000001354,OTHERS,161.26156805984434,2465.363439079509,MIA
315966746.9748499,00000000-0000-0000-0000-000000001359,AGENT,149.4978012137498,2498.630497291207,MIA
315966746.9748499,00000000-0000-0000-0000-000000001324,OTHERS,158.49570487206145,2508.750423895313,MIA
315966746.9748499,00000000-0000-0000-0000-000000001151,OTHERS,159.42242290185195,2493.0054163114364,MIA
315966746.9748499,00000000-0000-0000-0000-000000001264,OTHERS,159.4833351315933,2487.0278474520433,MIA
315966747.07627463,00000000-0000-0000-0000-000000000000,AV,140.9450842232454,2469.713290564064,MIA
315966747.07627463,00000000-0000-0000-0000-000000001042,OTHERS,115.92107237242548,2466.820002484385,MIA
315966747.07627463,00000000-0000-0000-0000-000000001040,OTHERS,158.98810876676353,2472.877120846433,MIA
315966747.07627463,00000000-0000-0000-0000-000000001136,OTHERS,160.22393699298806,2458.8767299183405,MIA
315966747.07627463,00000000-0000-0000-0000-000000001362,OTHERS,151.6492329728261,2589.641490473277,MIA
315966747.07627463,00000000-0000-0000-0000-000000001151,OTHERS,159.430351852494,2492.951882168591,MIA
315966747.07627463,00000000-0000-0000-0000-000000001167,OTHERS,158.83082831608104,2501.4552456090883,MIA
315966747.07627463,00000000-0000-0000-0000-000000001358,OTHERS,157.55013601957046,2421.3287601315697,MIA
315966747.07627463,00000000-0000-0000-0000-000000001366,OTHERS,158.59363276624788,2396.173877176858,MIA
315966747.07627463,00000000-0000-0000-0000-000000001322,OTHERS,151.23600415978373,2422.878930823373,MIA
315966747.07627463,00000000-0000-0000-0000-000000001363,OTHERS,146.8699153808859,2538.688004191621,MIA
315966747.07627463,00000000-0000-0000-0000-000000001333,OTHERS,152.87535559823527,2449.7562645697435,MIA
315966747.07627463,00000000-0000-0000-0000-000000001354,OTHERS,161.26156805984434,2465.363439079509,MIA
315966747.07627463,00000000-0000-0000-0000-000000001264,OTHERS,159.49118266696263,2487.018878786797,MIA
315966747.07627463,00000000-0000-0000-0000-000000001359,AGENT,149.35464980207414,2498.0132162736045,MIA
315966747.07627463,00000000-0000-0000-0000-000000001324,OTHERS,158.48383229297596,2508.762607707993,MIA
315966747.1680869,00000000-0000-0000-0000-000000000000,AV,140.9450418399783,2469.7132419766463,MIA
315966747.1680869,00000000-0000-0000-0000-000000001042,OTHERS,115.9408445474386,2466.8288354585543,MIA
315966747.1680869,00000000-0000-0000-0000-000000001040,OTHERS,159.04917764021982,2472.843560212018,MIA
315966747.1680869,00000000-0000-0000-0000-000000001136,OTHERS,160.22663744550422,2458.858368280648,MIA
315966747.1680869,00000000-0000-0000-0000-000000001363,OTHERS,147.02750813074144,2537.1665335876205,MIA
315966747.1680869,00000000-0000-0000-0000-000000001358,OTHERS,157.40018586735675,2422.191434737622,MIA
315966747.1680869,00000000-0000-0000-0000-000000001367,OTHERS,161.04539451197388,2465.2427057906352,MIA
315966747.1680869,00000000-0000-0000-0000-000000001366,OTHERS,158.50853524298913,2397.135222566789,MIA
315966747.1680869,00000000-0000-0000-0000-000000001322,OTHERS,150.8807562266739,2422.47562232914,MIA
315966747.1680869,00000000-0000-0000-0000-000000001333,OTHERS,152.88237382008063,2448.6443055600325,MIA
315966747.1680869,00000000-0000-0000-0000-000000001354,OTHERS,161.26156805984434,2465.363439079509,MIA
315966747.1680869,00000000-0000-0000-0000-000000001264,OTHERS,159.487931044948,2487.035407498661,MIA
315966747.1680869,00000000-0000-0000-0000-000000001359,AGENT,149.22713890318389,2496.658445067687,MIA
315966747.1680869,00000000-0000-0000-0000-000000001324,OTHERS,158.5080114778076,2508.699325768465,MIA
315966747.1680869,00000000-0000-0000-0000-000000001151,OTHERS,159.45990474235043,2493.003220445504,MIA
315966747.1680869,00000000-0000-0000-0000-000000001167,OTHERS,158.8282403574186,2501.4895972392874,MIA
315966747.2737747,00000000-0000-0000-0000-000000000000,AV,140.94531764023534,2469.7124392977207,MIA
315966747.2737747,00000000-0000-0000-0000-000000001042,OTHERS,115.89073137210026,2466.8300093607754,MIA
315966747.2737747,00000000-0000-0000-0000-000000001040,OTHERS,159.03055772270957,2472.7666711206407,MIA
315966747.2737747,00000000-0000-0000-0000-000000001363,OTHERS,147.02750813074144,2537.1665335876205,MIA
315966747.2737747,00000000-0000-0000-0000-000000001366,OTHERS,158.52317514158563,2398.25030635053,MIA
315966747.2737747,00000000-0000-0000-0000-000000001333,OTHERS,152.9485900994851,2447.4158358368363,MIA
315966747.2737747,00000000-0000-0000-0000-000000001322,OTHERS,150.90781198220634,2422.164074129891,MIA
315966747.2737747,00000000-0000-0000-0000-000000001367,OTHERS,160.963416164388,2465.2728747867527,MIA
315966747.2737747,00000000-0000-0000-0000-000000001358,OTHERS,157.36220168367984,2423.1057126066594,MIA
315966747.2737747,00000000-0000-0000-0000-000000001264,OTHERS,159.4815835713889,2487.027175680288,MIA
315966747.2737747,00000000-0000-0000-0000-000000001136,OTHERS,160.19216044313842,2458.78185394653,MIA
315966747.2737747,00000000-0000-0000-0000-000000001359,AGENT,149.09156350499092,2495.3642848497993,MIA
315966747.2737747,00000000-0000-0000-0000-000000001324,OTHERS,158.45480526946795,2508.7140132197837,MIA
315966747.2737747,00000000-0000-0000-0000-000000001151,OTHERS,159.42325898978623,2492.9581655430834,MIA
315966747.2737747,00000000-0000-0000-0000-000000001167,OTHERS,158.84302032803282,2501.5005328099037,MIA
315966747.37394714,00000000-0000-0000-0000-000000000000,AV,140.9453020534576,2469.7120466471843,MIA
315966747.37394714,00000000-0000-0000-0000-000000001042,OTHERS,115.95819885853001,2466.867963961677,MIA
315966747.37394714,00000000-0000-0000-0000-000000001358,OTHERS,157.36249829800482,2424.053214496348,MIA
315966747.37394714,00000000-0000-0000-0000-000000001363,OTHERS,147.14073698152183,2534.2347467780114,MIA
315966747.37394714,00000000-0000-0000-0000-000000001366,OTHERS,158.44582138024367,2399.2088948694573,MIA
315966747.37394714,00000000-0000-0000-0000-000000001333,OTHERS,152.98932792848154,2446.2235953730915,MIA
315966747.37394714,00000000-0000-0000-0000-000000001322,OTHERS,150.91722182727122,2421.768845569537,MIA
315966747.37394714,00000000-0000-0000-0000-000000001367,OTHERS,160.86605050212944,2465.15470484517,MIA
